firm_id;is_synthetic;province;sector;nace_code;size_band;employee_band;operating_since;main_product_group;primary_packaging_material;export_orientation;import_dependency;data_maturity_score;bom_coverage_ratio;bom_matrix_vintage_year;sector_code_error_flag;data_source_type;generation_method;source_ids
SYN-FRM-000518;True;Kocaeli;kimya_boya;C20.3;kucuk;10-49;2015;Kimyasal urunler ve boya;ahsap;0.369;0.5772;0.6041;0.6066;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000519;True;Istanbul;kimya_boya;C20.3;buyuk;250-5000;2019;Kimyasal urunler ve boya;ahsap;0.294;0.5101;0.6916;0.4584;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000520;True;Ankara;ilac;C21;kucuk;10-49;2002;Ilac ve tibbi urunler;kagit_karton;0.0419;0.6476;0.5265;0.4818;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000521;True;Istanbul;ilac;C21;mikro;1-9;2008;Ilac ve tibbi urunler;cam;0.1219;0.7328;0.0503;0.1141;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000522;True;Ankara;elektronik;C26-C27;kucuk;10-49;1998;Elektrikli ve elektronik esya;kagit_karton;0.1871;0.8264;0.5962;0.6074;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000523;True;Izmir;gida_icecek;C10-C11;orta;50-249;1992;Gida ve icecek urunleri;cam;0.1475;0.1417;0.2959;0.3646;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000524;True;Sakarya;kimya_boya;C20.3;kucuk;10-49;2018;Kimyasal urunler ve boya;kagit_karton;0.7084;0.6052;0.2154;0.3298;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000525;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;2017;Otomotiv yan sanayi parcalari;kagit_karton;0.3806;0.5434;0.5064;0.5653;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000526;True;Eskisehir;gida_icecek;C10-C11;mikro;1-9;2017;Gida ve icecek urunleri;kagit_karton;0.1159;0.1452;0.1203;0.1714;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000527;True;Ankara;tekstil;C13-C14;kucuk;10-49;1996;Tekstil ve hazir giyim;kagit_karton;0.509;0.0589;0.4166;0.3602;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000528;True;Gaziantep;elektronik;C26-C27;kucuk;10-49;2018;Elektrikli ve elektronik esya;metal;0.0951;0.6048;0.5264;0.2802;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000529;True;Sakarya;gida_icecek;C10-C11;orta;50-249;2018;Gida ve icecek urunleri;plastik;0.2046;0.0136;0.3847;0.5252;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000530;True;Eskisehir;tekstil;C13-C14;kucuk;10-49;2012;Tekstil ve hazir giyim;kagit_karton;0.5411;0.2775;0.4873;0.5462;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000531;True;Adana;gida_icecek;C10-C11;orta;50-249;2022;Gida ve icecek urunleri;kagit_karton;0.3194;0.1536;0.4145;0.4481;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000532;True;Izmir;gida_icecek;C10-C11;kucuk;10-49;1992;Gida ve icecek urunleri;plastik;0.5353;0.1998;0.6531;0.6465;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000533;True;Istanbul;kimya_boya;C20.3;buyuk;250-5000;2023;Kimyasal urunler ve boya;metal;0.5176;0.3256;0.9376;1.0;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000534;True;Istanbul;gida_icecek;C10-C11;buyuk;250-5000;2024;Gida ve icecek urunleri;metal;0.3279;0.2245;0.6409;0.0728;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000535;True;Kocaeli;kimya_boya;C20.3;kucuk;10-49;1985;Kimyasal urunler ve boya;kagit_karton;0.2834;0.3064;0.3539;0.3659;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000536;True;Adana;kozmetik;C20.42;kucuk;10-49;1991;Kozmetik ve kisisel bakim;plastik;0.6194;0.1104;0.4263;0.471;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000537;True;Bursa;gida_icecek;C10-C11;orta;50-249;1998;Gida ve icecek urunleri;metal;0.2467;0.1969;0.7865;0.8264;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000538;True;Adana;elektronik;C26-C27;kucuk;10-49;2004;Elektrikli ve elektronik esya;kagit_karton;0.1725;0.6517;0.4426;0.689;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000539;True;Eskisehir;ilac;C21;kucuk;10-49;2000;Ilac ve tibbi urunler;plastik;0.2006;0.3988;0.1999;0.3076;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000540;True;Istanbul;tekstil;C13-C14;orta;50-249;1996;Tekstil ve hazir giyim;plastik;0.7024;0.2943;0.9239;0.8344;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000541;True;Adana;tekstil;C13-C14;orta;50-249;2005;Tekstil ve hazir giyim;kagit_karton;0.6576;0.1061;0.9456;0.9004;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000542;True;Tekirdag;tekstil;C13-C14;kucuk;10-49;1994;Tekstil ve hazir giyim;plastik;0.4993;0.5217;0.578;0.1649;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000543;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2014;Gida ve icecek urunleri;kagit_karton;0.106;0.2188;0.5749;0.2845;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000544;True;Antalya;kozmetik;C20.42;orta;50-249;1996;Kozmetik ve kisisel bakim;kagit_karton;0.5554;0.3947;0.9623;0.1838;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000545;True;Sakarya;gida_icecek;C10-C11;mikro;1-9;2009;Gida ve icecek urunleri;plastik;0.0273;0.0065;0.5622;0.1349;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000546;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;1985;Gida ve icecek urunleri;plastik;0.0048;0.2528;0.1266;0.4682;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000547;True;Bursa;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2011;Otomotiv yan sanayi parcalari;kagit_karton;0.8608;0.5505;0.5267;0.3325;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000548;True;Balikesir;gida_icecek;C10-C11;mikro;1-9;2010;Gida ve icecek urunleri;kagit_karton;0.2568;0.0598;0.4539;0.4292;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000549;True;Tekirdag;gida_icecek;C10-C11;mikro;1-9;2001;Gida ve icecek urunleri;metal;0.1059;0.2771;0.02;0.3591;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000550;True;Adana;kimya_boya;C20.3;orta;50-249;2011;Kimyasal urunler ve boya;plastik;0.5652;0.4834;0.6644;0.032;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000551;True;Kayseri;tekstil;C13-C14;mikro;1-9;1992;Tekstil ve hazir giyim;plastik;0.3693;0.0732;0.2463;0.3736;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000552;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;1989;Gida ve icecek urunleri;kompozit;0.3212;0.0607;0.6042;0.8417;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000553;True;Istanbul;tekstil;C13-C14;mikro;1-9;2024;Gida ve icecek urunleri;kagit_karton;0.1196;0.0645;0.4296;0.3741;2021;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000554;True;Istanbul;tekstil;C13-C14;mikro;1-9;2010;Tekstil ve hazir giyim;plastik;0.1982;0.1125;0.3005;0.2872;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000555;True;Istanbul;ev_temizlik;C20.41;kucuk;10-49;1993;Ev temizlik urunleri;plastik;0.6272;0.0422;0.3863;0.3135;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000556;True;Corum;elektronik;C26-C27;mikro;1-9;2025;Elektrikli ve elektronik esya;plastik;0.3031;0.4674;0.7323;0.8815;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000557;True;Izmir;gida_icecek;C10-C11;mikro;1-9;2024;Gida ve icecek urunleri;plastik;0.2313;0.1043;0.4406;0.1855;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000558;True;Kocaeli;tekstil;C13-C14;kucuk;10-49;2013;Tekstil ve hazir giyim;plastik;0.8873;0.4385;0.6945;0.8678;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000559;True;Samsun;gida_icecek;C10-C11;kucuk;10-49;2005;Gida ve icecek urunleri;cam;0.1535;0.2574;0.5831;0.8095;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000560;True;Istanbul;ilac;C21;kucuk;10-49;2010;Ilac ve tibbi urunler;plastik;0.4348;0.4461;0.5075;0.7467;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000561;True;Balikesir;ilac;C21;orta;50-249;1999;Ilac ve tibbi urunler;kagit_karton;0.258;0.6955;0.8715;0.6356;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000562;True;Istanbul;elektronik;C26-C27;buyuk;250-5000;2016;Kozmetik ve kisisel bakim;plastik;0.307;0.4135;0.8429;0.9774;2026;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000563;True;Izmir;tekstil;C13-C14;kucuk;10-49;2002;Tekstil ve hazir giyim;ahsap;0.7511;0.3558;0.3853;0.5893;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000564;True;Gaziantep;gida_icecek;C10-C11;orta;50-249;1993;Gida ve icecek urunleri;kagit_karton;0.2976;0.1315;0.7284;0.2306;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000565;True;Izmir;ilac;C21;kucuk;10-49;2009;Gida ve icecek urunleri;plastik;0.5308;0.5959;0.191;0.4632;2026;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000566;True;Bursa;elektronik;C26-C27;orta;50-249;2023;Elektrikli ve elektronik esya;kagit_karton;0.3949;0.5063;0.5912;0.7936;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000567;True;Istanbul;ilac;C21;mikro;1-9;2022;Ilac ve tibbi urunler;kagit_karton;0.4327;0.2193;0.3998;0.6979;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000568;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2007;Otomotiv yan sanayi parcalari;metal;0.6346;0.5856;0.2584;0.513;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000569;True;Ankara;tekstil;C13-C14;kucuk;10-49;2008;Tekstil ve hazir giyim;kagit_karton;0.9041;0.3612;0.5235;0.7186;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000570;True;Bursa;ev_temizlik;C20.41;orta;50-249;2008;Ev temizlik urunleri;plastik;0.1335;0.042;0.8478;0.5648;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000571;True;Kayseri;kozmetik;C20.42;buyuk;250-5000;2000;Kozmetik ve kisisel bakim;kagit_karton;0.3373;0.1736;0.8714;0.5127;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000572;True;Bursa;tekstil;C13-C14;kucuk;10-49;2002;Tekstil ve hazir giyim;kagit_karton;0.6781;0.2012;0.611;0.6259;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000573;True;Kocaeli;kimya_boya;C20.3;mikro;1-9;2018;Kimyasal urunler ve boya;plastik;0.4949;0.3723;0.078;0.115;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000574;True;Eskisehir;elektronik;C26-C27;kucuk;10-49;1998;Elektrikli ve elektronik esya;plastik;0.0991;0.5296;0.7518;0.8715;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000575;True;Istanbul;kimya_boya;C20.3;kucuk;10-49;2003;Kimyasal urunler ve boya;plastik;0.4742;0.2745;0.6144;0.3301;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000576;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;1995;Otomotiv yan sanayi parcalari;kagit_karton;0.629;0.3697;0.409;0.5046;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000577;True;Manisa;ev_temizlik;C20.41;mikro;1-9;1999;Ev temizlik urunleri;kagit_karton;0.4613;0.2479;0.3549;0.3464;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000578;True;Kocaeli;otomotiv_yan_sanayi;C29.3;orta;50-249;1999;Otomotiv yan sanayi parcalari;kagit_karton;0.4313;0.2578;0.7901;0.5866;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000579;True;Ankara;otomotiv_yan_sanayi;C29.3;mikro;1-9;1997;Otomotiv yan sanayi parcalari;metal;0.5934;0.1289;0.6218;0.1181;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000580;True;Adana;gida_icecek;C10-C11;kucuk;10-49;1987;Gida ve icecek urunleri;kagit_karton;0.1524;0.0482;0.2679;0.4701;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000581;True;Istanbul;elektronik;C26-C27;mikro;1-9;2011;Elektrikli ve elektronik esya;kompozit;0.3411;0.2752;0.02;0.3868;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000582;True;Eskisehir;tekstil;C13-C14;mikro;1-9;2007;Tekstil ve hazir giyim;kagit_karton;0.8722;0.5302;0.6214;0.4557;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000583;True;Istanbul;kozmetik;C20.42;kucuk;10-49;2002;Kozmetik ve kisisel bakim;plastik;0.3903;0.2133;0.1073;0.3018;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000584;True;Izmir;gida_icecek;C10-C11;kucuk;10-49;2012;Gida ve icecek urunleri;plastik;0.0986;0.3044;0.4474;0.3699;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000585;True;Kocaeli;gida_icecek;C10-C11;mikro;1-9;2018;Gida ve icecek urunleri;kompozit;0.3484;0.1152;0.3733;0.2583;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000586;True;Manisa;otomotiv_yan_sanayi;C29.3;kucuk;10-49;1997;Otomotiv yan sanayi parcalari;plastik;0.5257;0.4137;0.2926;0.439;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000587;True;Eskisehir;ev_temizlik;C20.41;orta;50-249;1990;Kozmetik ve kisisel bakim;kagit_karton;0.3695;0.4749;0.378;0.4984;2026;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000588;True;Izmir;gida_icecek;C10-C11;kucuk;10-49;1985;Gida ve icecek urunleri;plastik;0.1929;0.0146;0.4839;0.7077;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000589;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;1991;Gida ve icecek urunleri;plastik;0.4075;0.0501;0.58;0.5935;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000590;True;Istanbul;otomotiv_yan_sanayi;C29.3;orta;50-249;2022;Otomotiv yan sanayi parcalari;kagit_karton;0.8227;0.2945;0.5861;0.7001;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000591;True;Eskisehir;tekstil;C13-C14;kucuk;10-49;1990;Tekstil ve hazir giyim;cam;0.916;0.1705;0.3538;0.5467;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000592;True;Istanbul;elektronik;C26-C27;kucuk;10-49;2013;Elektrikli ve elektronik esya;cam;0.7356;0.4243;0.5994;0.2901;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000593;True;Bursa;gida_icecek;C10-C11;orta;50-249;2001;Gida ve icecek urunleri;cam;0.1646;0.1848;0.6634;0.3053;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000594;True;Kayseri;gida_icecek;C10-C11;mikro;1-9;2007;Gida ve icecek urunleri;plastik;0.1466;0.082;0.6466;0.5041;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000595;True;Kayseri;otomotiv_yan_sanayi;C29.3;mikro;1-9;2020;Otomotiv yan sanayi parcalari;ahsap;0.911;0.4238;0.42;0.5862;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000596;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;2002;Gida ve icecek urunleri;plastik;0.5767;0.4512;0.333;0.5519;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000597;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2009;Gida ve icecek urunleri;kagit_karton;0.5395;0.2871;0.4672;0.4636;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000598;True;Ankara;gida_icecek;C10-C11;mikro;1-9;2021;Ilac ve tibbi urunler;cam;0.2712;0.4543;0.2526;0.4577;2026;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000599;True;Kocaeli;gida_icecek;C10-C11;kucuk;10-49;2020;Gida ve icecek urunleri;kagit_karton;0.8522;0.0208;0.4669;0.2388;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000600;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;2019;Gida ve icecek urunleri;kagit_karton;0.4585;0.1932;0.731;0.0861;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
