observation_id;firm_id;period;year;quarter;split;sector;size_band;province;nace_code;main_product_group;gtip6_context_primary;production_qty;production_unit;import_qty;export_qty;return_qty;correction_qty;exemption_flag;exempt_share;domestic_supply_qty_derived;declared_packaging_tonnage;declared_ton_plastik;declared_ton_kagit_karton;declared_ton_cam;declared_ton_metal;declared_ton_kompozit;declared_ton_ahsap;bom_expected_tonnage_observable;bom_coverage_ratio;weight_matrix_vintage_year;external_evidence_tonnage;external_evidence_source;gekap_rate_year;gekap_rate_status;gekap_amount_try;data_quality_score;data_freshness_days;missing_field_count;missing_fields;data_confidence_level;data_source_type;generation_method;source_ids
SYN-FRM-000234-2025Q4;SYN-FRM-000234;2025Q4;2025;4;valid;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;metal;50759.79;birim/ceyrek (sentetik urun adedi);;;1457.64;0.0;False;0.0;;9.142;2.6366;3.1117;3.0967;0.1047;0.1087;0.0836;4.9506;0.4299;2024;;;2025;official_verified;33221.23;0.4853;89;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000234-2026Q1;SYN-FRM-000234;2026Q1;2026;1;test;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;metal;69133.45;birim/ceyrek (sentetik urun adedi);9754.41;18176.39;3179.15;0.0;False;0.0;57532.33;16.2535;4.58;5.6706;5.2787;0.2994;0.3247;0.1002;6.0253;0.4299;2024;;;2026;official_verified;73185.29;0.6356;250;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000234-2026Q2;SYN-FRM-000234;2026Q2;2026;2;test;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;metal;85476.0;birim/ceyrek (sentetik urun adedi);13050.96;26298.3;2323.85;0.0;False;0.0;69904.8;17.7178;5.0399;6.2312;6.34;0.0;0.0;0.1066;7.7314;0.4299;2024;;;2026;official_verified;76764.64;0.6765;272;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2023Q1;SYN-FRM-000235;2023Q1;2023;1;history;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;93230.6;birim/ceyrek (sentetik urun adedi);;;3392.79;0.0;False;0.0;;65.5517;0.6136;6.7647;0.0208;0.0001;0.0001;58.1525;32.0487;0.4086;2026;;;2023;history_not_priced;;0.3681;380;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2023Q2;SYN-FRM-000235;2023Q2;2023;2;history;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;88567.91;birim/ceyrek (sentetik urun adedi);61739.7;99690.79;3926.88;0.0;False;0.0;46689.94;73.3934;2.3094;7.9907;0.0001;0.0001;0.0001;63.0931;31.4564;0.4086;2026;;;2023;history_not_priced;;0.7731;134;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2023Q3;SYN-FRM-000235;2023Q3;2023;3;history;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;89960.64;birim/ceyrek (sentetik urun adedi);70493.8;102715.47;2534.37;0.0;False;0.0;55204.61;77.1762;1.7391;8.66;0.0001;0.0001;0.0001;66.7769;35.5981;0.4086;2026;89.5403;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.8279;202;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2023Q4;SYN-FRM-000235;2023Q4;2023;4;history;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;76901.28;birim/ceyrek (sentetik urun adedi);37662.61;79556.71;781.37;0.0;False;0.0;34225.81;52.1432;2.7334;4.6594;0.0001;0.4929;0.0001;44.2574;24.3987;0.4086;2026;;;2023;history_not_priced;;0.7679;135;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2024Q1;SYN-FRM-000235;2024Q1;2024;1;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;94813.99;birim/ceyrek (sentetik urun adedi);72849.6;104252.54;875.21;0.0;False;0.0;62535.84;72.5512;3.3464;5.5751;0.0001;0.2994;0.5007;62.8297;40.4835;0.4086;2026;92.7021;ERP / onceki denetim kaydi (sentetik);2024;official_verified;27738.4;0.8806;100;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2024Q2;SYN-FRM-000235;2024Q2;2024;2;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;103223.52;birim/ceyrek (sentetik urun adedi);56687.76;101672.75;2412.88;0.0;False;0.0;55825.65;78.0433;4.7176;8.0405;0.0001;0.0001;0.7382;64.5469;33.871;0.4086;2026;;;2024;official_verified;37617.34;0.6516;333;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2024Q3;SYN-FRM-000235;2024Q3;2024;3;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;103645.04;birim/ceyrek (sentetik urun adedi);87724.62;70296.76;2217.9;0.0;False;0.0;118855.0;159.6019;7.1045;13.3923;2.6813;0.0002;0.0002;136.4235;79.6088;0.4086;2026;;;2024;official_verified;58959.31;0.7258;229;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2024Q4;SYN-FRM-000235;2024Q4;2024;4;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;82785.99;birim/ceyrek (sentetik urun adedi);52792.61;57066.88;5786.57;0.0;False;0.0;72725.15;128.4196;3.0756;10.6178;0.4987;0.0001;0.0001;114.2273;50.3422;0.4086;2026;;;2024;official_verified;33424.84;0.6256;300;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2025Q1;SYN-FRM-000235;2025Q1;2025;1;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;157862.68;birim/ceyrek (sentetik urun adedi);112228.29;107847.14;1930.65;0.0;False;0.0;160313.17;268.1976;11.0896;23.049;0.4109;1.8081;1.2672;230.5729;110.2683;0.4086;2026;250.8976;ERP / onceki denetim kaydi (sentetik);2025;official_verified;147156.65;0.8719;68;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2025Q2;SYN-FRM-000235;2025Q2;2025;2;train;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;133849.98;birim/ceyrek (sentetik urun adedi);;;1610.89;0.0;False;0.0;;252.4273;8.8535;22.5055;0.0003;0.0003;0.0003;221.0675;106.4941;0.4086;2026;249.4489;ERP / onceki denetim kaydi (sentetik);2025;official_verified;111233.78;0.6619;65;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2025Q3;SYN-FRM-000235;2025Q3;2025;3;valid;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;171052.43;birim/ceyrek (sentetik urun adedi);153115.44;109415.2;1153.41;0.0;False;0.0;213599.25;366.6988;13.9544;30.4323;0.0004;0.9296;0.0004;321.3818;142.9302;0.4086;2026;377.0618;ERP / onceki denetim kaydi (sentetik);2025;official_verified;167938.9;0.8923;10;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2025Q4;SYN-FRM-000235;2025Q4;2025;4;valid;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;104296.82;birim/ceyrek (sentetik urun adedi);;;5179.39;0.0;False;0.0;;162.9039;4.5115;14.7686;1.1543;0.0002;3.5166;138.9527;77.6579;0.4086;2026;171.1707;ERP / onceki denetim kaydi (sentetik);2025;official_verified;92269.55;0.5688;66;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2026Q1;SYN-FRM-000235;2026Q1;2026;1;test;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;;birim/ceyrek (sentetik urun adedi);117201.5;84796.24;2367.92;0.0;False;0.0;;261.8923;8.6977;20.5426;0.0003;0.0003;0.0003;232.6512;124.5631;0.4086;2026;;;2026;official_verified;128679.88;0.4613;387;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000235-2026Q2;SYN-FRM-000235;2026Q2;2026;2;test;otomotiv_yan_sanayi;orta;Manisa;C29.3;Otomotiv yan sanayi parcalari;plastik;156042.34;birim/ceyrek (sentetik urun adedi);122698.42;86584.55;15532.85;0.0;False;0.0;176623.37;246.6103;13.1134;17.604;0.0002;0.0002;6.4896;209.4029;117.2595;0.4086;2026;;;2026;official_verified;201806.01;0.7462;5;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2023Q1;SYN-FRM-000236;2023Q1;2023;1;history;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;29981.58;birim/ceyrek (sentetik urun adedi);10036.03;22662.86;245.32;0.0;False;0.0;17109.42;24.421;0.0;0.9306;0.0;0.2516;0.0;23.2387;12.0774;0.4702;2023;;;2023;history_not_priced;;0.7418;244;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2023Q2;SYN-FRM-000236;2023Q2;2023;2;history;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;;birim/ceyrek (sentetik urun adedi);8948.52;25528.24;503.57;0.0;True;0.3174;;18.1529;0.0387;0.5646;0.1347;0.1535;0.2998;16.9616;9.3718;0.4702;2023;;;2023;history_not_priced;;0.6811;18;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2023Q3;SYN-FRM-000236;2023Q3;2023;3;history;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;44338.82;birim/ceyrek (sentetik urun adedi);;;2785.6;0.0;False;0.0;;33.7805;0.6937;1.3257;0.1422;0.2412;0.0;31.3777;16.1351;0.4702;2023;;;2023;history_not_priced;;0.4446;84;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2023Q4;SYN-FRM-000236;2023Q4;2023;4;history;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;;birim/ceyrek (sentetik urun adedi);8283.83;26137.67;779.12;0.0;False;0.0;;26.7272;0.6933;0.348;0.0;0.1376;0.0;25.5482;12.9312;0.4702;2023;29.0279;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.6439;385;1;production_qty;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2024Q1;SYN-FRM-000236;2024Q1;2024;1;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;39881.92;birim/ceyrek (sentetik urun adedi);11573.46;28303.62;1144.01;0.0;False;0.0;22007.76;32.3693;0.6415;0.6225;0.2355;0.0;0.0386;30.8311;15.0215;0.4702;2023;;;2024;official_verified;4378.1;0.6659;201;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2024Q2;SYN-FRM-000236;2024Q2;2024;2;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;45788.94;birim/ceyrek (sentetik urun adedi);14539.95;35152.17;618.14;0.0;False;0.0;24558.57;38.6661;0.5613;1.8022;0.0;0.0;0.4822;35.8204;17.8699;0.4702;2023;;;2024;official_verified;7935.79;0.7058;158;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2024Q3;SYN-FRM-000236;2024Q3;2024;3;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;58943.19;birim/ceyrek (sentetik urun adedi);;;115.84;0.0;False;0.0;;55.6478;0.8689;1.3212;1.2137;1.34;0.0001;50.9038;24.3708;0.4702;2023;;;2024;official_verified;14590.72;0.4732;80;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2024Q4;SYN-FRM-000236;2024Q4;2024;4;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;46346.13;birim/ceyrek (sentetik urun adedi);;;245.78;0.0;False;0.0;;44.9564;0.7778;1.0178;0.0;0.0;0.0;43.1606;20.7201;0.4702;2023;;;2024;official_verified;5045.48;0.4696;89;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2025Q1;SYN-FRM-000236;2025Q1;2025;1;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;;birim/ceyrek (sentetik urun adedi);9081.73;22303.7;860.1;0.0;False;0.0;;31.801;0.436;0.6731;0.3558;0.0;0.1621;30.174;19.0523;0.4702;2023;;;2025;official_verified;6349.3;0.5442;336;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2025Q2;SYN-FRM-000236;2025Q2;2025;2;train;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;47578.95;birim/ceyrek (sentetik urun adedi);17212.24;26193.82;153.48;0.0;False;0.0;38443.89;55.7118;1.4922;2.0342;0.4194;0.0001;0.1141;51.6518;26.8758;0.4702;2023;;;2025;official_verified;15895.44;0.7026;254;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2025Q3;SYN-FRM-000236;2025Q3;2025;3;valid;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;38473.8;birim/ceyrek (sentetik urun adedi);10435.19;20903.63;218.16;0.0;False;0.0;27787.2;40.3608;0.1324;1.3648;0.8732;0.0;0.0;37.9903;19.6311;0.4702;2023;;;2025;official_verified;6797.91;0.7267;110;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2025Q4;SYN-FRM-000236;2025Q4;2025;4;valid;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;39247.86;birim/ceyrek (sentetik urun adedi);11717.07;23852.11;1668.37;0.0;False;0.0;25444.44;35.5635;0.0;1.8332;0.2726;0.6002;0.4629;32.3944;17.7304;0.4702;2023;;;2025;official_verified;12809.25;0.7938;33;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2026Q1;SYN-FRM-000236;2026Q1;2026;1;test;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;40754.56;birim/ceyrek (sentetik urun adedi);17833.06;25372.13;504.19;0.0;False;0.0;32711.31;44.2819;0.2185;2.452;1.3354;0.0;0.3222;39.9538;21.8737;0.4702;2023;;;2026;official_verified;16605.4;0.6305;289;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000236-2026Q2;SYN-FRM-000236;2026Q2;2026;2;test;kozmetik;kucuk;Bursa;C20.42;Kozmetik ve kisisel bakim;kagit_karton;42956.03;birim/ceyrek (sentetik urun adedi);11244.57;25456.24;681.69;0.0;False;0.0;28062.66;40.9507;1.0507;1.7395;0.1098;0.635;0.0;37.4157;21.5548;0.4702;2023;;;2026;official_verified;18537.72;0.7077;43;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2023Q1;SYN-FRM-000237;2023Q1;2023;1;history;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;397168.0;birim/ceyrek (sentetik urun adedi);22104.39;171639.73;3078.11;0.0;False;0.0;244554.55;42.6985;19.0874;23.0784;0.176;0.2911;0.0;0.0655;25.4824;0.6095;2025;;;2023;history_not_priced;;0.6819;154;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2023Q2;SYN-FRM-000237;2023Q2;2023;2;history;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;332804.07;birim/ceyrek (sentetik urun adedi);15860.93;139462.0;6537.98;0.0;False;0.0;202665.02;41.4075;18.7505;22.1368;0.0;0.0;0.5202;0.0;22.0092;0.6095;2025;35.0098;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.8467;306;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2023Q3;SYN-FRM-000237;2023Q3;2023;3;history;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;368943.13;birim/ceyrek (sentetik urun adedi);19679.75;121091.83;13180.0;0.0;False;0.0;254351.05;42.2986;19.0655;22.3374;0.2744;0.1908;0.1241;0.3065;26.8518;0.6095;2025;;;2023;history_not_priced;;0.6848;307;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2023Q4;SYN-FRM-000237;2023Q4;2023;4;history;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;463330.76;birim/ceyrek (sentetik urun adedi);21223.48;150457.7;5411.77;0.0;False;0.0;328684.77;58.1502;25.9805;32.1695;0.0001;0.0001;0.0001;0.0001;35.7498;0.6095;2025;;;2023;history_not_priced;;0.7266;239;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2024Q1;SYN-FRM-000237;2024Q1;2024;1;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;532030.5;birim/ceyrek (sentetik urun adedi);25359.19;156517.32;9234.55;0.0;False;0.0;391637.82;71.4368;33.1136;38.0578;0.1775;0.0001;0.0878;0.0001;42.3808;0.6095;2025;;;2024;official_verified;205514.51;0.757;222;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2024Q2;SYN-FRM-000237;2024Q2;2024;2;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;308572.5;birim/ceyrek (sentetik urun adedi);16506.46;104691.23;6269.02;0.0;True;0.291;214118.72;25.6664;11.1965;13.9742;0.0;0.0;0.0;0.4956;16.5116;0.6095;2025;;;2024;official_verified;71337.38;0.7144;257;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2024Q3;SYN-FRM-000237;2024Q3;2024;3;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;359006.36;birim/ceyrek (sentetik urun adedi);19047.42;90052.52;3648.69;0.0;False;0.0;284352.57;45.5548;19.9631;24.3413;0.0;0.2113;0.0956;0.9435;30.3905;0.6095;2025;;;2024;official_verified;127543.04;0.6467;394;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2024Q4;SYN-FRM-000237;2024Q4;2024;4;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;435807.17;birim/ceyrek (sentetik urun adedi);18030.45;88904.58;3661.02;0.0;False;0.0;361272.03;59.9225;26.1946;32.5196;0.0001;1.2081;0.0001;0.0001;35.9302;0.6095;2025;;;2024;official_verified;172244.19;0.7199;211;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2025Q1;SYN-FRM-000237;2025Q1;2025;1;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;403734.43;birim/ceyrek (sentetik urun adedi);25010.15;85436.37;1264.56;0.0;False;0.0;342043.65;62.2507;26.8265;34.4654;0.0001;0.6552;0.3035;0.0001;38.2907;0.6095;2025;;;2025;official_verified;252390.77;0.6811;363;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2025Q2;SYN-FRM-000237;2025Q2;2025;2;train;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;390561.82;birim/ceyrek (sentetik urun adedi);22980.14;104995.47;6024.44;0.0;False;0.0;302522.04;55.2129;24.4521;28.4434;0.9882;0.0001;0.8164;0.5128;32.8141;0.6095;2025;;;2025;official_verified;224312.39;0.6692;234;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2025Q3;SYN-FRM-000237;2025Q3;2025;3;valid;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;371935.79;birim/ceyrek (sentetik urun adedi);;;10394.36;0.0;False;0.0;;51.1795;23.0016;27.2278;0.0001;0.0001;0.3098;0.6401;31.0128;0.6095;2025;;;2025;official_verified;206700.44;0.4912;151;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2025Q4;SYN-FRM-000237;2025Q4;2025;4;valid;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;446210.77;birim/ceyrek (sentetik urun adedi);19315.1;95907.0;14519.68;0.0;False;0.0;355099.19;59.7202;25.1149;31.2189;0.3923;1.3128;0.4326;1.2487;36.6684;0.6095;2025;;;2025;official_verified;240199.24;0.7708;101;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2026Q1;SYN-FRM-000237;2026Q1;2026;1;test;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;403535.74;birim/ceyrek (sentetik urun adedi);20619.73;89409.09;4305.26;0.0;False;0.0;330441.13;61.2079;26.68;32.0763;1.0721;0.0001;0.3312;1.0483;38.2036;0.6095;2025;;;2026;official_verified;298799.44;0.7284;277;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000237-2026Q2;SYN-FRM-000237;2026Q2;2026;2;test;ev_temizlik;buyuk;Istanbul;C20.41;Ev temizlik urunleri;plastik;446580.35;birim/ceyrek (sentetik urun adedi);20647.73;107719.55;6330.68;0.0;False;0.0;353177.85;64.7937;28.4724;35.1517;0.0001;0.7155;0.0001;0.4539;37.5691;0.6095;2025;;;2026;official_verified;321032.22;0.75;151;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
