sku_id;firm_id;pack_spec_id;product_group;packaging_role;gekap_material;pack_format;gtip6_context;gtip6_description;gtip_note;sku_volume_share;unit_pack_weight_g_true;unit_pack_weight_g_recorded;weight_matrix_status;weight_matrix_vintage_year;weight_dist_p10_g;weight_dist_p50_g;weight_dist_p90_g;weight_distribution;data_source_type;source_ids
SYN-FRM-000315-SKU01;SYN-FRM-000315;PS-022;Sivi urun;birincil;metal;Metal bidon 20 L;271019;Petrol yaglari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.124537;478.889;535.209;eskimis;2020;400.0;700.0;1200.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000315-SKU02;SYN-FRM-000315;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.266548;24847.722;29324.131;eskimis;2020;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000315-SKU03;SYN-FRM-000315;PS-021;Agir parca tasima;ucuncul;ahsap;Ahsap kasa;870830;Frenler ve aksamlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.163304;10196.057;11391.133;eskimis;2020;4000.0;8000.0;15000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000315-SKU04;SYN-FRM-000315;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.236057;281.037;326.96;eskimis;2020;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000315-SKU05;SYN-FRM-000315;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.209554;90.858;108.884;eskimis;2020;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000316-SKU01;SYN-FRM-000316;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.224642;435.561;439.897;guncel;2024;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000316-SKU02;SYN-FRM-000316;PS-016;Kucuk ev aleti;birincil;kagit_karton;Karton kutu;850811;Elektrikli suepuergeler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.06907;166.392;169.133;guncel;2024;200.0;450.0;900.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000316-SKU03;SYN-FRM-000316;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.163132;26112.569;26014.738;guncel;2024;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000316-SKU04;SYN-FRM-000316;PS-017;Elektronik koruma;birincil;kompozit;Kopuk ve karton kompozit ic dolgu;851712;Telefon cihazlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.264384;97.803;96.74;guncel;2024;60.0;110.0;200.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000316-SKU05;SYN-FRM-000316;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.278772;89.3;88.586;guncel;2024;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000317-SKU01;SYN-FRM-000317;PS-019;Hazir giyim kutu;ikincil;kagit_karton;Karton kutu;620342;Pamuklu pantolon;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.183892;41.0;40.38;guncel;2024;40.0;80.0;150.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000317-SKU02;SYN-FRM-000317;PS-018;Hazir giyim;birincil;plastik;LDPE poset;610910;Pamuklu tisort;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.114711;9.938;10.058;guncel;2024;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000317-SKU03;SYN-FRM-000317;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.701397;210.57;210.593;guncel;2024;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU01;SYN-FRM-000318;PS-024;Serum ve surup;birincil;cam;Cam sise;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.045573;46.05;46.239;guncel;2024;25.0;42.0;70.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU02;SYN-FRM-000318;PS-023;Ilac dis kutu;birincil;kagit_karton;Karton kutu;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.114877;13.767;14.309;guncel;2024;4.0;7.0;12.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU03;SYN-FRM-000318;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.24506;38.099;38.182;guncel;2024;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU04;SYN-FRM-000318;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.080651;21660.843;22236.026;guncel;2024;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU05;SYN-FRM-000318;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.101007;291.394;278.867;guncel;2024;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000318-SKU06;SYN-FRM-000318;PS-025;Blister;birincil;kompozit;Aluminyum-PVC blister;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.412832;2.18;2.206;guncel;2024;3.0;5.5;10.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU01;SYN-FRM-000319;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.309106;25505.305;24743.812;guncel;2023;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU02;SYN-FRM-000319;PS-012;Kozmetik dis kutu;ikincil;kagit_karton;Karton kutu;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.084448;7.894;8.108;guncel;2023;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU03;SYN-FRM-000319;PS-009;Sampuan ve dus jeli;birincil;plastik;HDPE sise 400 ml;330510;Sampuanlar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.114524;42.079;42.948;guncel;2023;30.0;40.0;55.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU04;SYN-FRM-000319;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.320858;571.576;593.163;guncel;2023;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU05;SYN-FRM-000319;PS-010;Cilt bakim;birincil;plastik;Kavanoz veya tup 50 ml;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.007265;29.96;29.302;guncel;2023;18.0;26.0;40.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU06;SYN-FRM-000319;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.017409;52.276;52.666;guncel;2023;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000319-SKU07;SYN-FRM-000319;PS-011;Parfum;birincil;cam;Cam sise 50 ml;330300;Parfumler ve tuvalet sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.146391;93.154;94.687;guncel;2023;80.0;120.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU01;SYN-FRM-000320;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.272189;373.89;375.165;guncel;2023;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU02;SYN-FRM-000320;PS-011;Parfum;birincil;cam;Cam sise 50 ml;330300;Parfumler ve tuvalet sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.073878;216.85;217.203;guncel;2023;80.0;120.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU03;SYN-FRM-000320;PS-010;Cilt bakim;birincil;plastik;Kavanoz veya tup 50 ml;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.105965;17.342;17.69;guncel;2023;18.0;26.0;40.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU04;SYN-FRM-000320;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.081979;128.515;128.674;guncel;2023;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU05;SYN-FRM-000320;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.213684;23315.74;23150.175;guncel;2023;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU06;SYN-FRM-000320;PS-009;Sampuan ve dus jeli;birincil;plastik;HDPE sise 400 ml;330510;Sampuanlar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.068633;35.501;36.46;guncel;2023;30.0;40.0;55.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000320-SKU07;SYN-FRM-000320;PS-012;Kozmetik dis kutu;ikincil;kagit_karton;Karton kutu;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.183671;8.913;9.015;guncel;2023;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU01;SYN-FRM-000321;PS-006;Salca ve konserve;birincil;metal;Teneke kutu 400 g;200290;Domates - sirke disi hazirlanmis;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.008728;66.808;65.484;guncel;2026;45.0;56.0;70.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU02;SYN-FRM-000321;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.27578;353.773;357.294;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU03;SYN-FRM-000321;PS-002;Ambalajli su;birincil;plastik;PET sise 1,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.003208;44.576;45.243;guncel;2026;28.0;34.0;42.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU04;SYN-FRM-000321;PS-005;Meyve suyu;birincil;kompozit;Karton kutu 1 L;200980;Diger meyve ve sebze sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.190172;27.879;28.039;guncel;2026;26.0;30.0;36.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU05;SYN-FRM-000321;PS-008;Kuru gida ve biskuvi;birincil;kagit_karton;Karton kutu;190531;Tatli biskuviler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.03546;74.02;73.46;guncel;2026;30.0;52.0;90.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU06;SYN-FRM-000321;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.137255;21435.162;21159.386;guncel;2026;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU07;SYN-FRM-000321;PS-007;Recel ve turşu;birincil;cam;Cam kavanoz 500 ml;200799;Recel jel ve marmelat;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.023223;232.876;228.351;guncel;2026;240.0;295.0;360.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU08;SYN-FRM-000321;PS-001;Ambalajli su;birincil;plastik;PET sise 0,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.145014;17.448;17.461;guncel;2026;12.0;16.0;22.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000321-SKU09;SYN-FRM-000321;PS-003;Gazli icecek;birincil;cam;Cam sise 0,33 L;220210;Ilave sekerli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.18116;230.812;238.52;guncel;2026;180.0;215.0;260.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000322-SKU01;SYN-FRM-000322;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.059374;512.253;493.755;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000322-SKU02;SYN-FRM-000322;PS-013;Sivi deterjan;birincil;plastik;HDPE sise 1 L;340220;Yuzey aktif musttahzarlar - perakende;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.582254;66.695;66.133;guncel;2026;50.0;64.0;85.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000322-SKU03;SYN-FRM-000322;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.118713;27587.164;27315.261;guncel;2026;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000322-SKU04;SYN-FRM-000322;PS-014;Camasir suyu;birincil;plastik;HDPE sise 2 L;340290;Yuzey aktif musttahzarlar - diger;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.002296;100.212;101.188;guncel;2026;70.0;90.0;120.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000322-SKU05;SYN-FRM-000322;PS-015;Toz deterjan;birincil;kagit_karton;Karton kutu 3 kg;340220;Yuzey aktif musttahzarlar - perakende;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.237364;318.353;317.517;guncel;2026;150.0;205.0;280.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000323-SKU01;SYN-FRM-000323;PS-008;Kuru gida ve biskuvi;birincil;kagit_karton;Karton kutu;190531;Tatli biskuviler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.203909;129.323;150.427;eskimis;2019;30.0;52.0;90.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000323-SKU02;SYN-FRM-000323;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.26767;408.552;433.59;eskimis;2019;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000323-SKU03;SYN-FRM-000323;PS-006;Salca ve konserve;birincil;metal;Teneke kutu 400 g;200290;Domates - sirke disi hazirlanmis;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.067197;53.197;60.818;eskimis;2019;45.0;56.0;70.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000323-SKU04;SYN-FRM-000323;PS-002;Ambalajli su;birincil;plastik;PET sise 1,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.461223;28.08;31.443;eskimis;2019;28.0;34.0;42.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000324-SKU01;SYN-FRM-000324;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.327063;344.128;341.657;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000324-SKU02;SYN-FRM-000324;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.538734;96.936;99.326;guncel;2026;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000324-SKU03;SYN-FRM-000324;PS-026;Boya;birincil;metal;Metal kova 2,5 L;320810;Boyalar - susuz ortam;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.134203;305.787;296.363;guncel;2026;250.0;380.0;600.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU01;SYN-FRM-000325;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.091643;26481.652;25993.492;guncel;2025;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU02;SYN-FRM-000325;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.188433;355.825;363.072;guncel;2025;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU03;SYN-FRM-000325;PS-012;Kozmetik dis kutu;ikincil;kagit_karton;Karton kutu;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.038852;17.461;17.112;guncel;2025;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU04;SYN-FRM-000325;PS-011;Parfum;birincil;cam;Cam sise 50 ml;330300;Parfumler ve tuvalet sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.073639;83.157;79.774;guncel;2025;80.0;120.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU05;SYN-FRM-000325;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.074649;295.736;295.51;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000325-SKU06;SYN-FRM-000325;PS-009;Sampuan ve dus jeli;birincil;plastik;HDPE sise 400 ml;330510;Sampuanlar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.366926;29.106;28.459;guncel;2025;30.0;40.0;55.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
